product_code,detected_group,detected_part_type,detected_confidence,conflict_reason,review_status
118982,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
118973,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
118886,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118977,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
119081,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
119083,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
114011,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
119072,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
109274,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118852,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
107538,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
114019,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
114017,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
114018,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
109083,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
114030,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
119188,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
108534,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
119190,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
127706,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
129100,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
129099,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
127188,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
120171,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
121312,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118603,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
119040,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
114005,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
119039,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
119071,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
129094,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
129102,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
129092,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
129089,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
129087,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
121002,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
121000,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118649,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
119145,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
119003,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
120112,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
120103,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
120169,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118707,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118944,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
129086,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
129093,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
129085,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
118628,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
92983,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
122079,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
125384,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
123445,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
111375,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
128001,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
108880,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
127285,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
127286,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
123913,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
120072,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
128042,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
128043,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
128044,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
128045,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
120216,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
120217,core_part,SSD,0.96,AI 추천 후보 필수 product_specs 누락: capacity_gb,대기
110569,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
129451,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
113312,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
129519,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
129518,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
120153,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
122766,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
111241,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
120360,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
121661,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
128046,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
129105,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
129104,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
106389,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
105963,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118874,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
118949,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118947,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
126549,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125056,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125040,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
124130,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124131,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
107540,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
118919,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118625,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
129109,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
129111,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118684,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
108090,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
118677,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
119139,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118975,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124767,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
129113,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118809,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
118808,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
118646,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
118645,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
121033,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121034,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125042,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
108476,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118663,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118675,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118667,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
122782,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
118881,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
119037,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
119036,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
129115,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
129114,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
109125,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
120126,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
121017,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121016,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121060,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121061,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
126531,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
126541,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
118516,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
106011,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
108984,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124092,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124160,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
128356,cable_accessory,ACCESSORY,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
124164,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
127537,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
119649,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
123945,core_part,SSD,0.96,"AI 추천 후보 필수 product_specs 누락: capacity_gb, interface",대기
121800,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
120289,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
120290,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
119591,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
128859,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
128856,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
128857,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
128858,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
128855,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
128852,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
128853,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
128854,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124106,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124105,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124104,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124103,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
123946,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
121998,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
122835,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
121666,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
109488,core_part,GPU,0.98,AI 추천 후보 필수 product_specs 누락: tdp_watt|required_power_watt,대기
101941,prebuilt_pc,PREBUILT_PC,0.88,원본 카테고리와 상품명 분류 충돌: CASE / 완제품/채굴기 키워드와 부품 키워드 동시 존재,대기
102394,core_part,MB,0.95,"AI 추천 후보 필수 product_specs 누락: socket, chipset, mem_type, form_factor",대기
122217,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
121262,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
121265,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
121266,core_part,CPU,0.98,"AI 추천 후보 필수 product_specs 누락: socket, tdp_watt",대기
121499,core_part,GPU,0.98,"AI 추천 후보 필수 product_specs 누락: length_mm, tdp_watt|required_power_watt",대기
121257,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
121717,core_part,CPU,0.98,"AI 추천 후보 필수 product_specs 누락: socket, tdp_watt",대기
120848,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
108828,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
121556,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
109117,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
109118,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
109119,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
109116,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124116,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124117,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124139,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124144,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
112417,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124046,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124075,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
109324,core_part,COOLER_CPU_AIO,0.93,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
124044,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124038,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124070,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124056,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124060,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124076,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124138,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124145,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
110943,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124123,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
110936,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
110935,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
110933,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
124062,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
121052,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121047,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121043,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121042,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121051,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121048,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121103,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: CASE,대기
125062,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: CASE,대기
125063,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: CASE,대기
121604,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125051,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
122239,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125053,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
122984,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121239,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
124788,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125072,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125070,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125091,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121089,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: CASE,대기
121072,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: CASE,대기
126551,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125087,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125085,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
115562,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
115561,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125071,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125088,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121078,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121076,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121069,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121067,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121077,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125021,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
124989,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121075,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
115656,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
115655,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121148,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
100782,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121214,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
105927,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
101870,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
105948,core_part,RAM,0.96,AI 추천 후보 필수 product_specs 누락: capacity_gb,대기
105950,core_part,RAM,0.96,AI 추천 후보 필수 product_specs 누락: capacity_gb,대기
105949,core_part,RAM,0.96,AI 추천 후보 필수 product_specs 누락: capacity_gb,대기
115972,core_part,COOLER_CPU_AIO,0.88,원본 카테고리와 상품명 분류 충돌: RAM / AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
115948,core_part,RAM,0.96,AI 추천 후보 필수 product_specs 누락: capacity_gb,대기
115965,core_part,RAM,0.96,AI 추천 후보 필수 product_specs 누락: capacity_gb,대기
113153,core_part,RAM,0.96,AI 추천 후보 필수 product_specs 누락: capacity_gb,대기
113147,core_part,RAM,0.96,AI 추천 후보 필수 product_specs 누락: capacity_gb,대기
115952,core_part,RAM,0.96,AI 추천 후보 필수 product_specs 누락: capacity_gb,대기
123092,core_part,RAM,0.88,원본 카테고리와 상품명 분류 충돌: CASE / AI 추천 후보 필수 product_specs 누락: mem_type,대기
123089,core_part,RAM,0.88,원본 카테고리와 상품명 분류 충돌: CASE / AI 추천 후보 필수 product_specs 누락: mem_type,대기
123093,core_part,RAM,0.88,원본 카테고리와 상품명 분류 충돌: CASE / AI 추천 후보 필수 product_specs 누락: mem_type,대기
123090,core_part,RAM,0.88,원본 카테고리와 상품명 분류 충돌: CASE / AI 추천 후보 필수 product_specs 누락: mem_type,대기
101871,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
101876,core_part,POWER,0.95,AI 추천 후보 필수 product_specs 누락: rated_watt,대기
126580,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125078,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125090,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125089,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
126550,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121767,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125077,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125086,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
114701,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
114702,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
122378,unknown,UNKNOWN,0,normalized_part_type = UNKNOWN / confidence < 0.85,대기
111511,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
122489,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
111510,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
121219,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
112366,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
110058,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
112373,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
121427,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
121222,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
112375,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
125054,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
125052,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
123088,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
123087,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
126649,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
126650,core_part,CASE,0.94,"AI 추천 후보 필수 product_specs 누락: gpu_max_mm, height_mm",대기
121201,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
121221,core_part,COOLER_CPU_AIO,0.94,AI 추천 후보 필수 product_specs 누락: cooler_tdp,대기
