자체상품코드,통합상품코드,장부상품코드,장부상품명,대표상품코드,물류위치,모델명,상품명,제조사,카테고리1,카테고리2,카테고리3,카테고리4,상태값,매입가,발주가,공급처,시중가,일반회원,딜러Lv1,딜러Lv2,딜러Lv3,지도가현,지도가카,다나와No,에누리No,스펙,직발송 택배비,택배비,무료여부,인증코드번호 1,인증코드번호 2
121418,300738,,,,,,(트랜센드) 4포트 USB3.0 허브TS-HUB3K 유전원 /컨트롤러,트랜센드,컴퓨터주변기기,네이워크장비/기타,컨트롤러,,판매중,26000,, 재고있음,0,26700,26030,26030,26030,0,0,2116657,,컨트롤러 / 제조회사 : 트랜센드 / USB포트수 : 4포트 / 전원 : 유전원 / 입력 연결형태 : USB 3.0 / ,0,"3,000",,KCC-REM-TRD-TS-HUB3,KCC-REM-TRD-TS-HUB3
115622,485701,,,,,,1st Player Mi6 MUSIC BAR BLACK (미니타워),1st Player,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,69000,,(주)대양코퍼레이션,0,70800,69030,69030,69030,77000,77000,19107038,,1st Player / PC용 케이스 / 미니타워 / mATX / MiniITX / 수랭쿨러 지원 : 최대 3열 / CPU쿨러장착높이 : 165(mm) / PCI슬롯 : 4 / USB 3.0 / USB 3.0(C) / 너비 : 205(mm) / 높이 : 352(mm) / 깊이 : 440(mm) / 강화 유리 / 외부LED / ,0,"4,000",,,
115623,485702,,,,,,1st Player Mi6 MUSIC BAR WHITE (미니타워),1st Player,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,73500,,(주)대양코퍼레이션,0,75500,73610,73610,73610,82000,82000,19107068,,1st Player / PC용 케이스 / 미니타워 / mATX / MiniITX / 수랭쿨러 지원 : 최대 3열 / CPU쿨러장착높이 : 165(mm) / PCI슬롯 : 4 / USB 3.0 / USB 3.0(C) / 너비 : 205(mm) / 높이 : 352(mm) / 깊이 : 440(mm) / 강화 유리 / 외부LED / ,0,"4,000",,,
126583,485705,,,,,,1st Player SP5 BLACK (미니타워),1st Player,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,65000,,(주)대양코퍼레이션,0,66700,65030,65030,65030,73000,73000,19108916,,수입/제조사 : 1stPlayer / PC용 케이스 / 미니타워 / mATX / MiniITX / 수랭쿨러 지원 : 최대 2열 / CPU쿨러장착높이 : 140(mm) / PCI슬롯 : 4 / USB 3.0 / USB 3.0(C) / 너비 : 255(mm) / 높이 : 335(mm) / 깊이 : 338(mm) / 측면 : 강화 유리 / ,0,"3,000",,,
126584,485711,,,,,,1st Player SP5-G BLACK (미니타워),1st Player,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,65000,,(주)대양코퍼레이션,0,66700,65030,65030,65030,73000,73000,19109225,,수입/제조사 : 1stPlayer / PC용 케이스 / 미니타워 / mATX / MiniITX / 수랭쿨러 지원 : 최대 2열 / CPU쿨러장착높이 : 140(mm) / PCI슬롯 : 4 / USB 3.0 / USB 3.0(C) / 너비 : 255(mm) / 높이 : 335(mm) / 깊이 : 338(mm) / 측면 : 강화 유리 / ,0,"3,000",,,
126585,485713,,,,,,1st Player SP6 MUSIC BAR BLACK (미니타워),1st Player,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,74000,,(주)대양코퍼레이션,0,76000,74100,74100,74100,83000,83000,19109372,,수입/제조사 : 1stPlayer / PC용 케이스 / 미니타워 / mATX / MiniITX / 수랭쿨러 지원 : 최대 2열 / CPU쿨러장착높이 : 140(mm) / PCI슬롯 : 4 / USB 3.0 / USB 3.0(C) / 너비 : 255(mm) / 높이 : 360(mm) / 깊이 : 365(mm) / 측면 : 강화 유리 / 외부LED / ,0,"3,000",,,
126586,485714,,,,,,1st Player SP6 MUSIC BAR WHITE (미니타워),1st Player,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,79000,,(주)대양코퍼레이션,0,81100,79070,79070,79070,88000,88000,19109408,,수입/제조사 : 1stPlayer / PC용 케이스 / 미니타워 / mATX / MiniITX / 수랭쿨러 지원 : 최대 2열 / CPU쿨러장착높이 : 140(mm) / PCI슬롯 : 4 / USB 3.0 / USB 3.0(C) / 너비 : 255(mm) / 높이 : 360(mm) / 깊이 : 365(mm) / 측면 : 강화 유리 / 외부LED / ,0,"3,000",,,
126587,485716,,,,,,1st Player SP6-G MUSIC BAR WHITE (미니타워),1st Player,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,79000,,(주)대양코퍼레이션,0,81100,79070,79070,79070,88000,88000,19109501,,수입/제조사 : 1stPlayer / PC용 케이스 / 미니타워 / mATX / MiniITX / 수랭쿨러 지원 : 최대 2열 / CPU쿨러장착높이 : 140(mm) / PCI슬롯 : 4 / USB 3.0 / USB 3.0(C) / 너비 : 255(mm) / 높이 : 360(mm) / 깊이 : 365(mm) / 측면 : 강화 유리 / 외부LED / ,0,"3,000",,,
125069,485708,,,,,,1st Player SP7 WHITE (미들타워),1st Player,컴퓨터주변기기,케이스(CASE),미들타워,,판매중,82000,,(주)대양코퍼레이션,0,84200,82100,82100,82100,92000,92000,19109651,,수입/제조사 : 1stPlayer / PC용 케이스 / 미들타워 / ATX / mATX / MiniITX / 수랭쿨러 지원 : 최대 3열 / CPU쿨러장착높이 : 185(mm) / PCI슬롯 : 7 / USB 3.0 / USB 3.0(C) / 너비 : 308(mm) / 높이 : 380(mm) / 깊이 : 425(mm) / 측면 : 강화 유리 / ,0,"3,000",,,
121102,494334,,,,,,1stPlayer MV8 White (미들타워),1stPlayer,컴퓨터주변기기,케이스(CASE),미들타워,,판매중,66000,,(주)대양코퍼레이션,0,67800,66110,66110,66110,74000,74000,21548498,,1stPlayer / PC용 케이스 / 미들타워 / 지원 파워 : ATX / ATX / mATX / MiniITX / 수랭쿨러 지원 : 최대 3열 / CPU쿨러장착높이 : 155(mm) / VGA장착길이 : 410(mm) / 3.5베이 : 2 / USB 3.0 / USB 3.1(C) / 너비 : 285(mm) / 높이 : 436(mm) / 깊이 : 435(mm) / 강화 유리 / ,0,"3,000",,,
120057,505562,,,,,,1stPlayer T7 화이트 (미들타워),1stPlayer,컴퓨터주변기기,케이스(CASE),미들타워,,판매중,45600,,(주)대양코퍼레이션,0,46800,45630,45630,45630,49500,49500,40896488,,1stPlayer / PC용 케이스 / 미들타워 / 지원 파워 : ATX / ATX / mATX / ITX / 수랭쿨러 지원 : 최대 2열 / CPU쿨러장착높이 : 185(mm) / VGA장착길이 : 340(mm) / 2.5베이 : 3 / 3.5베이 : 1 / 스토리지 장착 개수 : 4 / PCI슬롯 : 7 / USB 3.0 / USB 3.1(C) / 너비 : 235(mm) / 높이 : 440(mm) / 깊이 : 410(mm) / 장착 팬 개수 : 4 / 측면 : 강화 유리 / 전면 패널 : 메쉬 /,0,"3,000",,,
119779,504299,,,,,,1stPlayer T7-P 블랙 (미들타워),1stPlayer,컴퓨터주변기기,케이스(CASE),미들타워,,판매중,38000,,주식회사 엔비케이텍,0,38900,37930,37930,37930,42000,42000,35229779,,1stPlayer / PC용 케이스 / 미들타워 / 지원 파워 : ATX / ATX / mATX / ITX / 수랭쿨러 지원 : 최대 2열 / CPU쿨러장착높이 : 185(mm) / VGA장착길이 : 340(mm) / 2.5베이 : 3 / 3.5베이 : 1 / 스토리지 장착 개수 : 4 / PCI슬롯 : 7 / USB / USB 3.0 / 너비 : 235(mm) / 높이 : 440(mm) / 깊이 : 419(mm) / 장착 팬 개수 : 6 / 측면 : 아크릴 /,0,"3,000",,,
119780,504300,,,,,,1stPlayer T7-P 화이트 (미들타워),1stPlayer,컴퓨터주변기기,케이스(CASE),미들타워,,판매중,40500,,주식회사 엔비케이텍,0,41500,40460,40460,40460,45000,45000,35229785,,1stPlayer / PC용 케이스 / 미들타워 / 지원 파워 : ATX / ATX / mATX / ITX / 수랭쿨러 지원 : 최대 2열 / CPU쿨러장착높이 : 185(mm) / VGA장착길이 : 340(mm) / 2.5베이 : 3 / 3.5베이 : 1 / 스토리지 장착 개수 : 4 / PCI슬롯 : 7 / USB / USB 3.0 / 너비 : 235(mm) / 높이 : 440(mm) / 깊이 : 419(mm) / 장착 팬 개수 : 6 / 측면 : 아크릴 /,0,"3,000",,,
108429,402720,,,,,1U ITX D250,1U ITX D250 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,98000,,(주)컴퓨터광장,0,100600,98090,98090,98090,112000,115000,7025194,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(1U) / 지원 파워 : FLEX / 2.5베이 : 2 / 3.5베이 : 1 / 너비 : 430(mm) / 높이 : 44(mm) / 깊이 : 250(mm) / 장착 팬 개수 : 2 / ,0,"3,000",,,
108426,438925,,,,,1U LCD D400,1U LCD D400 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,130000,,(주)컴퓨터광장,0,133400,130070,130070,130070,152000,152000,,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(1U) / 지원 파워 : FLEX / ATX / mATX / ITX / ,0,"3,000",,,
121671,498363,,,,,,2000W 파워 내부 AC케이블,2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,10000,,(주)컴퓨터광장,0,10300,10040,10040,10040,11500,12000,,,쿨러.튜닝.조명.액세서리 / 2000W 파워 내부 AC케이블,0,"3,000",,,
108455,324780,,,,, 1.5U D280 핫스왑x2,2MONS 1.5U D280 핫스왑x2 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,143000,,(주)컴퓨터광장,0,146800,143130,143130,143130,163000,167000,2753144,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(1U) / 지원 파워 : FLEX / 2.5베이 : 2 / 스토리지 장착 개수 : 2 / PCI슬롯 : 2 / 너비 : 430(mm) / 높이 : 68(mm) / 깊이 : 285(mm) / ,0,"3,000",,,
108450,332951,,,,,1.5U D280 핫스왑x2 USB3.0,2MONS 1.5U D280 핫스왑x2 USB3.0 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,153000,,(주)컴퓨터광장,0,157100,153170,153170,153170,174000,179000,2919264,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(1U) / 지원 파워 : FLEX / 2.5베이 : 2 / 스토리지 장착 개수 : 2 / PCI슬롯 : 2 / 너비 : 430(mm) / 높이 : 68(mm) / 깊이 : 285(mm) / ,0,"3,000",,,
108441,349814,,,,,1U D550 에코 USB3.0,2MONS 1U D550 에코 USB3.0 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,136000,,(주)컴퓨터광장,0,139600,136110,136110,136110,155000,159000,3330848,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(1U) / 지원 파워 : FLEX / 2.5베이 : 8 / 3.5베이 : 4 / 5.25베이 : 1 / 스토리지 장착 개수 : 8 / PCI슬롯 : 1 / USB / USB 3.0 / 너비 : 430(mm) / 높이 : 45(mm) / 깊이 : 560(mm) / ,0,"5,000",,해당없음,
108454,332619,,,,,2U D550 PLUS USB3.0,2MONS 2U D550 PLUS USB3.0 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,96000,,(주)컴퓨터광장,0,98500,96040,96040,96040,110000,112000,2910165,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(2U) / 지원 파워 : ATX / 2.5베이 : 2 / 3.5베이 : 7 / 5.25베이 : 2 / 스토리지 장착 개수 : 2 / PCI슬롯 : 7 / 너비 : 430(mm) / 높이 : 90(mm) / 깊이 : 550(mm) / ,0,"3,000",,,
108456,324781,,,,, 2U D550 핫스왑x6,2MONS 2U D550 핫스왑x6 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,225000,,(주)컴퓨터광장,0,231000,225230,225230,225230,256000,262000,2753078,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(2U) / 너비 : 430(mm) / 높이 : 90(mm) / 깊이 : 570(mm) / ,0,"3,000",,,
108449,333030,,,,,2U D550 핫스왑x6 USB3.0,2MONS 2U D550 핫스왑x6 USB3.0 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,235000,,(주)컴퓨터광장,0,241200,235170,235170,235170,267000,274000,2920397,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(2U) / 지원 파워 : ATX / 2.5베이 : 7 / 3.5베이 : 2 / 스토리지 장착 개수 : 7 / PCI슬롯 : 7 / 너비 : 570(mm) / 높이 : 90(mm) / 깊이 : 430(mm) / ,0,"3,000",,,
108427,424475,,,,,2MONS 2U E-ATX D650 USB3.0,2MONS 2U E-ATX D650 USB3.0 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,115000,,(주)컴퓨터광장,0,118100,115150,115150,115150,131000,134000,10071696,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(2U) / 지원 파워 : ATX / 5.25베이 : 2 / 너비 : 430(mm) / 높이 : 89(mm) / 깊이 : 650(mm) / 장착 팬 개수 : 3 / ,0,"3,000",,,
108442,348968,,,,,2U 핫스왑x6 SATA3 USB3.0,2MONS 2U 핫스왑x6 SATA3 USB3.0 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,242000,,(주)컴퓨터광장,0,248400,242190,242190,242190,273000,282000,3319048,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(2U) / 지원 파워 : ATX / 2.5베이 : 7 / 3.5베이 : 2 / 스토리지 장착 개수 : 7 / PCI슬롯 : 7 / USB / USB 3.0 / 너비 : 570(mm) / 높이 : 90(mm) / 깊이 : 430(mm) / ,0,"3,000",,해당없음,
113953,442048,,,,,,2MONS 3U D300 에코,2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,67000,,(주)컴퓨터광장,0,68800,67080,67080,67080,76500,78000,12531173,,"2MONS / 서버, 허브랙 / 랙마운트(3U) / CPU쿨러장착높이 : 110(mm) / 너비 : 430(mm) / 높이 : 133(mm) / 깊이 : 300(mm) / ",0,"3,000",,,
113952,444576,,,,,,2MONS 4U D450 GPU-3 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,52000,,(주)컴퓨터광장,0,53400,52070,52070,52070,59500,61000,12862703,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(4U) / 지원 파워 : ATX / VGA장착길이 : 340(mm) / 2.5베이 : 2 / 3.5베이 : 1 / 스토리지 장착 개수 : 3 / PCI슬롯 : 7 / USB / 너비 : 430(mm) / 높이 : 178(mm) / 깊이 : 450(mm) / 장착 팬 개수 : 1 / 정면 : 120(mm)x1 / ,0,"3,000",,,
113950,485128,,,,,,2MONS 4U D650 핫스왑-8 워터쿨,2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,292000,,(주)컴퓨터광장,0,299700,292210,292210,292210,332000,340000,18961142,,2MONS / 랙마운트 / 랙마운트(4U) / 지원 파워 : ATX / CPU쿨러장착높이 : 150(mm) / PCI슬롯 : 7 / USB / 너비 : 430(mm) / 높이 : 650(mm) / 깊이 : 178(mm) / ,0,"3,000",,,
113960,,,,,,,2MONS 4U D680 GPU-6 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,260000,,(주)컴퓨터광장,0,266900,260230,260230,260230,0,0,,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(4U) / 지원 파워 : ATX / VGA장착길이 : 340(mm) / 2.5베이 : 2 / 3.5베이 : 1 / 스토리지 장착 개수 : 3 / PCI슬롯 : 7 / USB / 너비 : 430(mm) / 높이 : 178(mm) / 깊이 : 450(mm) / 장착 팬 개수 : 1 / 정면 : 120(mm)x1 /,0,"3,000",,,
107430,368342,,,,,4U LCD 핫스왑*8 USB3.0,2MONS 4U LCD 핫스왑x8 USB3.0 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,265000,,(주)컴퓨터광장,0,272000,265200,265200,265200,301000,310000,4391262,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(4U) / CPU쿨러장착높이 : 160(mm) / 2.5베이 : 14 / 5.25베이 : 1 / 스토리지 장착 개수 : 14 / PCI슬롯 : 7 / 너비 : 465(mm) / 높이 : 175(mm) / 깊이 : 490(mm) / ,0,"3,000",,해당없음,
103568,305217,,,,,SERVER 2U D550 Plus,2MONS SERVER 2U D550 Plus (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),,,판매중,72200,,(주)컴퓨존,0,74100,72250,72250,72250,89000,91000,2245703,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(2U) / 지원 파워 : ATX / 너비 : 430(mm) / 높이 : 90(mm) / 깊이 : 550(mm) / ,0,"3,000",,,
108460,280949,,,,,SERVER 2U D560,2MONS SERVER 2U D560 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,102000,,(주)컴퓨터광장,0,104700,102080,102080,102080,116000,119000,1742137,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(2U) / 지원 파워 : ATX / 2.5베이 : 2 / 3.5베이 : 5 / 5.25베이 : 2 / 스토리지 장착 개수 : 2 / PCI슬롯 : 7 / 너비 : 430(mm) / 높이 : 90(mm) / 깊이 : 560(mm) / ,0,"3,000",,,
108461,280950,,,,,SERVER 3U D400,2MONS SERVER 3U D400 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,70000,,(주)컴퓨터광장,0,71900,70100,70100,70100,80000,82000,1742148,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(3U) / 지원 파워 : ATX / 너비 : 430(mm) / 높이 : 132(mm) / 깊이 : 400(mm) / ,0,"3,000",,,
108439,355074,,,,,미니서버 핫스왑*6 USB3.0,2MONS 미니서버 핫스왑 6 USB3.0 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,140000,,(주)컴퓨터광장,0,143700,140110,140110,140110,155000,162000,3511031,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(4U) / 지원 파워 : FLEX / VGA장착길이 : 220(mm) / PCI슬롯 : 1 / 너비 : 220(mm) / 높이 : 260(mm) / 깊이 : 245(mm) / ,0,"3,000",,해당없음,
108440,350699,,,,,서버 1U D550 에코,2MONS 서버 1U D550 에코 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,125000,,(주)컴퓨터광장,0,128300,125090,125090,125090,142000,146000,3363372,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(1U) / 너비 : 430(mm) / 높이 : 45(mm) / 깊이 : 560(mm) / ,0,"5,000",,해당없음,
103563,343093,,,,,서버 2U D400 에코,2MONS 서버 2U D400 에코 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),,,판매중,53000,,(주)컴퓨존,0,54400,53040,53040,53040,75000,77000,3155665,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(2U) / 지원 파워 : ATX / 3.5베이 : 4 / 5.25베이 : 2 / PCI슬롯 : 4 / 너비 : 430(mm) / 높이 : 90(mm) / 깊이 : 400(mm) / ,0,"3,000",,,
108447,343341,,,,,서버 2U D400 에코 USB3.0,2MONS 서버 2U D400 에코 USB3.0 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,76000,,(주)컴퓨터광장,0,78000,76050,76050,76050,86500,89000,3155867,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(2U) / 지원 파워 : ATX / 3.5베이 : 4 / 5.25베이 : 2 / PCI슬롯 : 4 / USB / USB 3.0 / 너비 : 430(mm) / 높이 : 90(mm) / 깊이 : 400(mm) / ,0,"3,000",,해당없음,해당없음
108453,332754,,,,,서버 2U D560 USB 3.0,2MONS 서버 2U D560 USB 3.0 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,112000,,(주)컴퓨터광장,0,115000,112130,112130,112130,128000,131000,2911987,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(2U) / 지원 파워 : ATX / 2.5베이 : 2 / 3.5베이 : 6 / 5.25베이 : 2 / 스토리지 장착 개수 : 2 / PCI슬롯 : 7 / USB / USB 3.0 / 너비 : 430(mm) / 높이 : 90(mm) / 깊이 : 560(mm) / ,0,"3,000",,,
108451,332803,,,,,  서버 3U D400 USB3.0,2MONS 서버 3U D400 USB3.0 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,86000,,(주)컴퓨터광장,0,88300,86090,86090,86090,98000,101000,2914782,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(3U) / 지원 파워 : ATX / VGA장착길이 : 250(mm) / 3.5베이 : 8 / 5.25베이 : 3 / PCI슬롯 : 4 / USB / USB 3.0 / 너비 : 430(mm) / 높이 : 132(mm) / 깊이 : 400(mm) / ,0,"3,000",,,
108437,365710,,,,,서버 4U E-ATX D400,2MONS 서버 4U E-ATX D400 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,68000,,(주)컴퓨터광장,0,69800,68060,68060,68060,77500,79500,4184812,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(4U) / VGA장착길이 : 240(mm) / 2.5베이 : 1 / 3.5베이 : 4 / 5.25베이 : 1 / 스토리지 장착 개수 : 1 / PCI슬롯 : 7 / 너비 : 425(mm) / 높이 : 175(mm) / 깊이 : 390(mm) / ,0,"3,000",,해당없음,
108436,365948,,,,,서버 4U E-ATX D400 USB3.0,2MONS 서버 4U E-ATX D400 USB3.0 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,79500,,(주)컴퓨터광장,0,81600,79560,79560,79560,90500,93000,4231753,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(4U) / 지원 파워 : ATX / 파워 장착 위치 : 윗면 / 2.5베이 : 1 / 3.5베이 : 4 / 5.25베이 : 1 / 스토리지 장착 개수 : 1 / PCI슬롯 : 7 / USB / USB 3.0 / 너비 : 425(mm) / 높이 : 175(mm) / 깊이 : 390(mm) / ,0,"3,000",,해당없음,
108457,285317,,,,,서버 4U PC D450,2MONS 서버 4U PC D450 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,51500,,(주)컴퓨터광장,0,52900,51580,51580,51580,58500,60000,1821778,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(4U) / 지원 파워 : ATX / 너비 : 430(mm) / 높이 : 175(mm) / 깊이 : 450(mm) / ,0,"3,000",,,
108458,285318,,,,,서버 4U TRAY D450,2MONS 서버 4U TRAY D450 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,72000,,(주)컴퓨터광장,0,73900,72050,72050,72050,82000,84000,1821768,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(4U) / 지원 파워 : ATX / VGA장착길이 : 380(mm) / 2.5베이 : 1 / 3.5베이 : 7 / 5.25베이 : 3 / 스토리지 장착 개수 : 8 / PCI슬롯 : 7 / 너비 : 430(mm) / 높이 : 175(mm) / 깊이 : 450(mm) / ,0,"3,000",,,
108448,339610,,,,,2MONS  서버 4U 멀티 D500,2MONS 서버 4U 멀티 D500 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,104000,,(주)컴퓨터광장,0,106800,104130,104130,104130,119000,122000,3043027,,수입/제조사 : 2MONS / 랙마운트 / 랙마운트(4U) / 지원 파워 : ATX / VGA장착길이 : 330(mm) / 너비 : 428(mm) / 높이 : 177(mm) / 깊이 : 528(mm) / ,0,"3,000",,,
126640,504090,,,,,,2MONS 엘-미니멀 (슬림),2MONS,컴퓨터주변기기,케이스(CASE),미니타워,,판매중,35000,,(주)컴퓨터광장,0,35900,35000,35000,35000,39500,41000,34740608,,케이스 / 제조회사 : 2MONS / 제품 분류 : 상세정보참조 / 지원 파워 규격 : TFX / 케이스 크기 : 슬림(LP) / 그래픽카드 장착 : 220 mm / SSD 전용 베이 : 2.5베이 * 2 / CPU쿨러 장착 : 75mm / 사운드 : 해당없음. / 파워 포함 여부 : 해당없음 / 브랜드별 : 상세설명참조 / 지원파워규격 : 상세설명참조 / 지원보드규격 : Micro-ATX / Mini-ITX / 기본 장착 쿨링팬 : 1개 / 부가 기능 : USB 3.0 / ,0,"3,000",,,
113951,479690,,,,,,2MONS 엘포즈8 Type C (슬림),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,33500,,(주)컴퓨터광장,0,34400,33540,33540,33540,38500,39000,17990840,,"2MONS / PC용 케이스 / LP(슬림) / 지원 파워 : mATX,SFX / mATX / CPU쿨러장착높이 : 80(mm) / VGA장착길이 : 180(mm) / USB 3.0(C) / 너비 : 100(mm) / 높이 : 310(mm) / 깊이 : 400(mm) / ",0,"3,000",,,
113954,438248,,,,,,2MONS 엘포즈9 (슬림),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,43000,,(주)컴퓨터광장,0,44100,43000,43000,43000,49000,51000,11900881,,수입/제조사 : 2MONS / PC용 케이스 / LP(슬림) / 지원 파워 : TFX / 파워 장착 위치 : 윗면 / mATX / MiniITX / CPU쿨러장착높이 : 70(mm) / VGA장착길이 : 200(mm) / 2.5베이 : 1 / 3.5베이 : 1 / 5.25베이 : 1 / 스토리지 장착 개수 : 2 / PCI슬롯 : 4 / USB / USB 3.0 / 너비 : 102(mm) / 높이 : 338(mm) / 깊이 : 356(mm) /,0,"3,000",,,
121452,472408,,,,,,2U D550 PLUS 핫스왑-3 (랙마운트),2MONS,컴퓨터주변기기,케이스(CASE),랙마운트,,판매중,172000,,(주)컴퓨터광장,0,176600,172190,172190,172190,196000,201000,,,2MONS / 랙마운트 / 랙마운트(2U) /,0,"3,000",,,
